ost,river,ostan,station,sal,abi,ertefa,arz,tool,code,mhr,abn,azr,dey,bah,esf,far,ord,khr,tir,mor,shr,rooz
25,·«Ì ç«Ì,«—œ»Ì·  -25,·«Ì,1393,94,2068,38-07-00,47-54-03,19-049,0.138,0.138,0.173,0.138,0.138,0.221,0.241,0.293,0.221,0.173,0.102,0.095,24
25,·«Ì ç«Ì,«—œ»Ì·  -25,·«Ì,1393,94,2068,38-07-00,47-54-03,19-049,0.173,0.173,0.173,0.173,0.138,0.197,0.241,0.241,0.197,0.138,0.102,0.096,25
25,·«Ì ç«Ì,«—œ»Ì·  -25,·«Ì,1393,94,2068,38-07-00,47-54-03,19-049,0.173,0.173,0.173,0.138,0.173,0.173,0.221,0.241,0.197,0.173,0.102,0.097,26
25,·«Ì ç«Ì,«—œ»Ì·  -25,·«Ì,1393,94,2068,38-07-00,47-54-03,19-049,0.138,0.173,0.173,0.173,0.138,0.197,0.241,0.241,0.197,0.197,0.1,0.095,27
25,·«Ì ç«Ì,«—œ»Ì·  -25,·«Ì,1393,94,2068,38-07-00,47-54-03,19-049,0.173,0.138,0.173,0.138,0.138,0.221,0.241,0.197,0.173,0.197,0.097,0.092,28
25,·«Ì ç«Ì,«—œ»Ì·  -25,·«Ì,1393,94,2068,38-07-00,47-54-03,19-049,0.173,0.138,0.173,0.173,0.138,0.276,0.221,0.197,0.197,0.197,0.094,0.09,29
25,·«Ì ç«Ì,«—œ»Ì·  -25,·«Ì,1393,94,2068,38-07-00,47-54-03,19-049,0.138,0.138,0.173,0.138,0.138,,0.241,0.197,0.173,0.173,0.092,0.087,30
25,·«Ì ç«Ì,«—œ»Ì·  -25,·«Ì,1393,94,2068,38-07-00,47-54-03,19-049,,,,,,,0.241,0.138,0.173,0.102,0.089,0.085,31
25,‰Ì—ç«Ì,«—œ»Ì·  -25,‰Ì—,1393,94,1624,38-02-02.1,47-59-38,19-051,0.692,1.38,1.78,1.48,1.38,1.68,1.78,1.02,0.546,0.292,0.412,0.479,1
25,‰Ì—ç«Ì,«—œ»Ì·  -25,‰Ì—,1393,94,1624,38-02-02.1,47-59-38,19-051,0.692,1.38,1.68,1.58,1.38,1.68,1.78,1.02,0.546,0.186,0.412,0.546,2
25,‰Ì—ç«Ì,«—œ»Ì·  -25,‰Ì—,1393,94,1624,38-02-02.1,47-59-38,19-051,0.692,1.38,1.68,1.58,1.38,1.68,1.78,1.02,0.546,0.186,0.546,0.546,3
25,‰Ì—ç«Ì,«—œ»Ì·  -25,‰Ì—,1393,94,1624,38-02-02.1,47-59-38,19-051,0.692,1.38,1.58,1.58,1.38,1.68,1.58,1.19,0.546,0.186,0.412,0.546,4
25,‰Ì—ç«Ì,«—œ»Ì·  -25,‰Ì—,1393,94,1624,38-02-02.1,47-59-38,19-051,0.692,1.48,1.58,1.58,1.38,1.58,1.58,1.28,0.546,0.239,0.412,0.619,5
25,‰Ì—ç«Ì,«—œ»Ì·  -25,‰Ì—,1393,94,1624,38-02-02.1,47-59-38,19-051,0.692,1.48,1.38,1.58,1.38,1.58,1.58,1.19,0.546,0.292,0.412,0.692,6
25,‰Ì—ç«Ì,«—œ»Ì·  -25,‰Ì—,1393,94,1624,38-02-02.1,47-59-38,19-051,0.546,1.38,1.38,1.48,1.38,1.48,1.58,1.38,0.619,0.292,0.412,0.619,7
25,‰Ì—ç«Ì,«—œ»Ì·  -25,‰Ì—,1393,94,1624,38-02-02.1,47-59-38,19-051,0.692,1.38,1.38,1.58,1.38,1.38,1.78,1.11,0.692,0.186,0.412,0.546,8
25,‰Ì—ç«Ì,«—œ»Ì·  -25,‰Ì—,1393,94,1624,38-02-02.1,47-59-38,19-051,0.692,1.38,1.48,1.58,1.38,1.38,1.78,1.02,0.412,0.239,0.412,0.619,9
25,‰Ì—ç«Ì,«—œ»Ì·  -25,‰Ì—,1393,94,1624,38-02-02.1,47-59-38,19-051,0.771,1.58,1.58,1.58,1.38,1.58,1.78,1.11,0.412,0.292,0.412,0.692,10
25,‰Ì—ç«Ì,«—œ»Ì·  -25,‰Ì—,1393,94,1624,38-02-02.1,47-59-38,19-051,0.849,1.78,1.58,1.58,1.38,1.38,1.88,1.02,0.412,0.292,0.412,0.546,11
25,‰Ì—ç«Ì,«—œ»Ì·  -25,‰Ì—,1393,94,1624,38-02-02.1,47-59-38,19-051,0.619,1.78,1.38,1.38,1.38,1.38,1.78,1.02,0.412,0.292,0.412,0.546,12
25,‰Ì—ç«Ì,«—œ»Ì·  -25,‰Ì—,1393,94,1624,38-02-02.1,47-59-38,19-051,0.619,1.78,1.38,1.58,1.38,1.38,1.78,1.02,0.412,0.292,0.412,0.546,13
25,‰Ì—ç«Ì,«—œ»Ì·  -25,‰Ì—,1393,94,1624,38-02-02.1,47-59-38,19-051,0.546,1.68,1.38,1.48,1.38,1.38,1.68,1.02,0.292,0.292,0.412,0.619,14
25,‰Ì—ç«Ì,«—œ»Ì·  -25,‰Ì—,1393,94,1624,38-02-02.1,47-59-38,19-051,0.546,1.58,1.48,1.48,1.58,1.38,1.68,1.02,0.292,0.412,0.412,0.546,15
25,‰Ì—ç«Ì,«—œ»Ì·  -25,‰Ì—,1393,94,1624,38-02-02.1,47-59-38,19-051,0.619,1.58,1.58,1.58,1.58,1.38,1.78,1.02,0.292,0.412,0.412,0.546,16
25,‰Ì—ç«Ì,«—œ»Ì·  -25,‰Ì—,1393,94,1624,38-02-02.1,47-59-38,19-051,0.771,1.48,1.58,1.38,1.58,1.38,1.58,0.849,0.292,0.412,0.412,0.479,17
25,‰Ì—ç«Ì,«—œ»Ì·  -25,‰Ì—,1393,94,1624,38-02-02.1,47-59-38,19-051,0.849,1.58,1.58,1.48,1.58,1.38,1.78,0.849,0.239,0.412,0.412,0.412,18
25,‰Ì—ç«Ì,«—œ»Ì·  -25,‰Ì—,1393,94,1624,38-02-02.1,47-59-38,19-051,0.849,1.58,1.58,1.58,1.58,1.38,1.88,0.849,0.239,0.412,0.412,0.412,19
25,‰Ì—ç«Ì,«—œ»Ì·  -25,‰Ì—,1393,94,1624,38-02-02.1,47-59-38,19-051,0.771,1.58,1.58,1.38,1.58,1.38,1.88,0.849,0.292,0.412,0.412,0.412,20
25,‰Ì—ç«Ì,«—œ»Ì·  -25,‰Ì—,1393,94,1624,38-02-02.1,47-59-38,19-051,0.692,1.58,1.58,1.38,1.58,1.38,1.88,0.849,0.412,0.412,0.412,0.412,21
25,‰Ì—ç«Ì,«—œ»Ì·  -25,‰Ì—,1393,94,1624,38-02-02.1,47-59-38,19-051,0.771,1.58,1.58,1.38,1.58,1.48,1.99,0.849,0.412,0.412,0.412,0.412,22
25,‰Ì—ç«Ì,«—œ»Ì·  -25,‰Ì—,1393,94,1624,38-02-02.1,47-59-38,19-051,0.849,1.58,1.68,1.58,1.58,1.58,1.88,0.849,0.352,0.412,0.412,0.412,23
25,‰Ì—ç«Ì,«—œ»Ì·  -25,‰Ì—,1393,94,1624,38-02-02.1,47-59-38,19-051,0.849,1.58,1.78,1.58,1.58,1.58,1.68,0.771,0.292,0.412,0.412,0.412,24
25,‰Ì—ç«Ì,«—œ»Ì·  -25,‰Ì—,1393,94,1624,38-02-02.1,47-59-38,19-051,0.849,1.58,1.78,1.58,1.58,1.58,1.28,0.546,0.292,0.412,0.412,0.412,25
25,‰Ì—ç«Ì,«—œ»Ì·  -25,‰Ì—,1393,94,1624,38-02-02.1,47-59-38,19-051,0.849,1.58,1.68,1.58,1.58,1.58,0.934,0.546,0.292,0.412,0.412,0.412,26
25,‰Ì—ç«Ì,«—œ»Ì·  -25,‰Ì—,1393,94,1624,38-02-02.1,47-59-38,19-051,1.02,1.58,1.38,1.48,1.58,1.58,0.771,0.619,0.292,0.412,0.412,0.412,27
25,‰Ì—ç«Ì,«—œ»Ì·  -25,‰Ì—,1393,94,1624,38-02-02.1,47-59-38,19-051,1.02,1.58,1.38,1.38,1.58,1.58,0.849,0.692,0.292,0.412,0.412,0.412,28
25,‰Ì—ç«Ì,«—œ»Ì·  -25,‰Ì—,1393,94,1624,38-02-02.1,47-59-38,19-051,1.11,1.78,1.38,1.38,1.58,1.78,0.849,0.692,0.292,0.412,0.412,0.412,29
25,‰Ì—ç«Ì,«—œ»Ì·  -25,‰Ì—,1393,94,1624,38-02-02.1,47-59-38,19-051,1.38,1.78,1.38,1.38,1.58,,0.849,0.692,0.292,0.412,0.412,0.412,30
25,‰Ì—ç«Ì,«—œ»Ì·  -25,‰Ì—,1393,94,1624,38-02-02.1,47-59-38,19-051,,,,,,,1.02,0.692,0.292,0.412,0.412,0.292,31
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,Å· «·„«”,1393,94,1440,8/16/1938,11/19/1948,19-053,0.456,0.089,1.16,1.31,1.32,0.044,0.044,0.249,0.238,0.141,0.838,0.227,1
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,Å· «·„«”,1393,94,1440,8/16/1938,11/19/1948,19-053,0.444,0.089,1.16,1.31,1.32,0.044,0.044,0.08,0.279,0.04,1.67,0.361,2
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,Å· «·„«”,1393,94,1440,8/16/1938,11/19/1948,19-053,0.257,0.08,1.06,1.16,1.32,0.044,0.044,0.045,0.526,0.064,0.829,0.41,3
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,Å· «·„«”,1393,94,1440,8/16/1938,11/19/1948,19-053,0.445,0.072,1.22,1.11,1.32,0.044,0.044,0.056,0.407,0.056,0.109,0.436,4
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,Å· «·„«”,1393,94,1440,8/16/1938,11/19/1948,19-053,0.338,0.064,1.31,1.16,1.43,0.044,0.044,0.099,0.448,0.056,0.09,0.436,5
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,Å· «·„«”,1393,94,1440,8/16/1938,11/19/1948,19-053,0.361,0.056,1.44,1.21,1.11,0.05,0.044,0.067,0.573,0.056,0.276,0.436,6
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,Å· «·„«”,1393,94,1440,8/16/1938,11/19/1948,19-053,0.317,0.056,1.49,1.26,1.32,0.056,0.044,0.058,0.132,0.056,0.102,0.41,7
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,Å· «·„«”,1393,94,1440,8/16/1938,11/19/1948,19-053,0.385,0.056,1.21,1.26,1.16,0.056,0.044,0.09,0.145,0.029,0.099,0.34,8
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,Å· «·„«”,1393,94,1440,8/16/1938,11/19/1948,19-053,0.387,0.072,1.32,1.31,1.32,0.056,0.455,0.132,0.123,0.058,0.383,0.256,9
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,Å· «·„«”,1393,94,1440,8/16/1938,11/19/1948,19-053,0.464,0.064,1.37,1.37,1.21,0.056,0.484,0.22,0.072,0.067,0.611,0.238,10
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,Å· «·„«”,1393,94,1440,8/16/1938,11/19/1948,19-053,1.01,0.056,1.26,1.26,1.13,0.072,0.044,0.208,0.132,0.676,0.348,0.256,11
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,Å· «·„«”,1393,94,1440,8/16/1938,11/19/1948,19-053,1.24,0.056,1.16,1.26,0.346,0.072,0.044,0.16,0.089,0.684,0.286,0.204,12
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,Å· «·„«”,1393,94,1440,8/16/1938,11/19/1948,19-053,0.924,0.056,1.31,1.31,0.939,0.072,0.044,0.111,0.099,0.385,0.221,0.221,13
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,Å· «·„«”,1393,94,1440,8/16/1938,11/19/1948,19-053,0.923,0.056,1.31,1.11,1.16,0.072,0.044,0.132,0.089,0.966,0.204,0.132,14
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,Å· «·„«”,1393,94,1440,8/16/1938,11/19/1948,19-053,0.838,0.056,1.37,1.26,0.64,0.064,0.044,0.262,0.089,0.923,0.204,0.204,15
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,Å· «·„«”,1393,94,1440,8/16/1938,11/19/1948,19-053,0.966,0.056,1.27,1.16,0.187,0.064,0.033,0.297,0.089,0.923,0.361,0.221,16
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,Å· «·„«”,1393,94,1440,8/16/1938,11/19/1948,19-053,0.923,0.05,1.37,1.43,0.187,0.072,0.038,0.238,0.111,1.01,0.271,0.22,17
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,Å· «·„«”,1393,94,1440,8/16/1938,11/19/1948,19-053,0.923,0.044,1.26,1.21,0.187,0.072,0.044,0.133,1.99,1.01,0.145,0.256,18
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,Å· «·„«”,1393,94,1440,8/16/1938,11/19/1948,19-053,0.923,0.05,1.37,1.26,0.187,0.064,0.044,0.09,1.36,1.01,0.16,0.256,19
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,Å· «·„«”,1393,94,1440,8/16/1938,11/19/1948,19-053,0.799,0.056,1.26,1.21,0.16,0.072,0.044,0.038,0.385,0.478,0.145,0.238,20
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,Å· «·„«”,1393,94,1440,8/16/1938,11/19/1948,19-053,0.838,0.056,1.11,1.26,0.132,0.072,0.038,0.033,0.385,0.317,0.145,0.22,21
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,Å· «·„«”,1393,94,1440,8/16/1938,11/19/1948,19-053,0.759,0.05,1.21,1.37,0.12,0.072,0.045,0.09,0.385,0.492,0.172,0.238,22
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,Å· «·„«”,1393,94,1440,8/16/1938,11/19/1948,19-053,4.17,0.044,1.26,1.21,0.109,0.064,0.246,0.056,0.385,0.325,0.145,0.256,23
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,Å· «·„«”,1393,94,1440,8/16/1938,11/19/1948,19-053,2.04,0.044,1.37,1.5,0.109,0.056,0.68,0.045,0.193,3.06,0.187,0.238,24
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,Å· «·„«”,1393,94,1440,8/16/1938,11/19/1948,19-053,0.838,0.044,1.49,1.55,0.083,0.056,0.337,0.038,0.044,2.17,0.187,0.22,25
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,Å· «·„«”,1393,94,1440,8/16/1938,11/19/1948,19-053,0.759,0.05,1.43,1.49,0.056,0.056,0.183,0.083,1.2,0.385,0.187,0.356,26
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,Å· «·„«”,1393,94,1440,8/16/1938,11/19/1948,19-053,0.771,0.056,1.43,1.49,0.056,0.056,0.109,0.132,1.43,0.385,0.132,0.492,27
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,Å· «·„«”,1393,94,1440,8/16/1938,11/19/1948,19-053,2.37,2.65,1.31,1.49,0.128,0.056,0.12,0.132,1.43,0.385,0.145,0.464,28
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,Å· «·„«”,1393,94,1440,8/16/1938,11/19/1948,19-053,1.7,3.04,1.31,1.43,0.056,0.044,0.12,0.176,1.43,0.259,0.133,0.464,29
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,Å· «·„«”,1393,94,1440,8/16/1938,11/19/1948,19-053,0.871,1.16,1.31,1.22,0.05,,0.132,0.204,1.11,0.08,0.172,0.445,30
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,Å· «·„«”,1393,94,1440,8/16/1938,11/19/1948,19-053,,,,,,,0.132,0.154,0.579,0.072,0.187,0.338,31
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,êÌ·«‰œÂ,1393,94,1332,38-18-26,48-21-43,19-055,0,0.209,0,0.489,0.343,0,0.075,0,0,0,0,0,1
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,êÌ·«‰œÂ,1393,94,1332,38-18-26,48-21-43,19-055,0,0.027,0,0.464,0.343,0,0.014,0,0,0,0,0,2
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,êÌ·«‰œÂ,1393,94,1332,38-18-26,48-21-43,19-055,0,0,0,0.489,0.414,0.014,0.114,0,0,0,0,0,3
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,êÌ·«‰œÂ,1393,94,1332,38-18-26,48-21-43,19-055,0,0,0.061,0.439,0.467,0.014,0.014,0,0,0,0,0,4
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,êÌ·«‰œÂ,1393,94,1332,38-18-26,48-21-43,19-055,0,0,0.127,0.465,0.366,0.014,0.014,0,0,0,0,0,5
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,êÌ·«‰œÂ,1393,94,1332,38-18-26,48-21-43,19-055,0,0,0.187,0.414,0.366,0.014,0.041,0,0,0,0,0,6
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,êÌ·«‰œÂ,1393,94,1332,38-18-26,48-21-43,19-055,0,0,0.167,0.343,0.366,0.014,0.041,0,0,0,0,0,7
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,êÌ·«‰œÂ,1393,94,1332,38-18-26,48-21-43,19-055,0,0,0.187,0.366,0.39,0.014,0.057,0,0,0,0,0,8
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,êÌ·«‰œÂ,1393,94,1332,38-18-26,48-21-43,19-055,0,0,0.187,0.296,0.366,0.014,0.014,0,0,0,0,0,9
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,êÌ·«‰œÂ,1393,94,1332,38-18-26,48-21-43,19-055,0,0,0.208,0.343,0.354,0.038,0.061,0,0,0,0,0,10
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,êÌ·«‰œÂ,1393,94,1332,38-18-26,48-21-43,19-055,0,0,0.251,0.343,0.415,0.014,0.322,0,0,0,0,0,11
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,êÌ·«‰œÂ,1393,94,1332,38-18-26,48-21-43,19-055,0,0,0.251,0.366,0.256,0.014,0.09,0,0,0,0,0,12
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,êÌ·«‰œÂ,1393,94,1332,38-18-26,48-21-43,19-055,0,0,0.251,0.39,0.014,0,0.027,0,0,0,0,0,13
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,êÌ·«‰œÂ,1393,94,1332,38-18-26,48-21-43,19-055,0,0,0.273,0.39,0.128,0,0.043,0,0,0,0,0,14
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,êÌ·«‰œÂ,1393,94,1332,38-18-26,48-21-43,19-055,0,0,0.296,0.414,0.343,0.08,0.014,0,0,0,0,0,15
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,êÌ·«‰œÂ,1393,94,1332,38-18-26,48-21-43,19-055,0,0,0.319,0.366,0.366,0.014,0.014,0,0,0,0,0,16
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,êÌ·«‰œÂ,1393,94,1332,38-18-26,48-21-43,19-055,0,0,0.319,0.391,0.09,0.027,0.057,0,0,0,0,0,17
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,êÌ·«‰œÂ,1393,94,1332,38-18-26,48-21-43,19-055,0,0,0.319,0.44,0.057,0.014,0.014,0,0,0,0,0,18
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,êÌ·«‰œÂ,1393,94,1332,38-18-26,48-21-43,19-055,0,0,0.296,0.296,0.014,0.014,0,0,0,0,0,0,19
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,êÌ·«‰œÂ,1393,94,1332,38-18-26,48-21-43,19-055,0,0,0.319,0.347,0.027,0.014,0,0,0,0,0,0,20
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,êÌ·«‰œÂ,1393,94,1332,38-18-26,48-21-43,19-055,0,0,0.319,0.343,0,0,0,0,0,0,0,0,21
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,êÌ·«‰œÂ,1393,94,1332,38-18-26,48-21-43,19-055,0.064,0,0.296,0.343,0,0,0,0,0,0,0,0,22
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,êÌ·«‰œÂ,1393,94,1332,38-18-26,48-21-43,19-055,0.127,0,0.296,0.39,0,0,0,0,0,0,0,0,23
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,êÌ·«‰œÂ,1393,94,1332,38-18-26,48-21-43,19-055,0.131,0,0.465,0.44,0.101,0,0,0,0,0,0,0,24
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,êÌ·«‰œÂ,1393,94,1332,38-18-26,48-21-43,19-055,0.095,0,0.541,0.493,0,0,0,0,0,0,0,0,25
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,êÌ·«‰œÂ,1393,94,1332,38-18-26,48-21-43,19-055,0,0,0.439,0.439,0,0,0,0,0,0,0,0,26
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,êÌ·«‰œÂ,1393,94,1332,38-18-26,48-21-43,19-055,0,0,0.464,0.44,0,0.014,0,0,0,0,0,0,27
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,êÌ·«‰œÂ,1393,94,1332,38-18-26,48-21-43,19-055,0.64,0,0.439,0.464,0,0,0,0,0,0,0,0,28
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,êÌ·«‰œÂ,1393,94,1332,38-18-26,48-21-43,19-055,0.801,0,0.414,0.415,0,0,0,0,0,0,0,0,29
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,êÌ·«‰œÂ,1393,94,1332,38-18-26,48-21-43,19-055,0.441,0,0.439,0.366,0.014,,0,0,0,0,0,0,30
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,êÌ·«‰œÂ,1393,94,1332,38-18-26,48-21-43,19-055,,,,,,,0,0,0,0,0,0,31
25,ﬁÊ—Ì ç«Ì,«—œ»Ì·  -25,ﬂÊ“Â  Å—«ﬁÌ,1393,94,1394,7/28/1938,48-22-01,19-059,0.003,0.008,0.005,0.005,0.007,0.143,0.282,0.048,0.081,0.007,0.003,0,1
25,ﬁÊ—Ì ç«Ì,«—œ»Ì·  -25,ﬂÊ“Â  Å—«ﬁÌ,1393,94,1394,7/28/1938,48-22-01,19-059,0.003,0.005,0.005,0.005,0.007,0.143,0.247,0.063,0.063,0.008,0.003,0,2
25,ﬁÊ—Ì ç«Ì,«—œ»Ì·  -25,ﬂÊ“Â  Å—«ﬁÌ,1393,94,1394,7/28/1938,48-22-01,19-059,0.003,0.004,0.005,0.005,0.006,0.143,0.247,0.063,0.063,0.007,0.002,0,3
25,ﬁÊ—Ì ç«Ì,«—œ»Ì·  -25,ﬂÊ“Â  Å—«ﬁÌ,1393,94,1394,7/28/1938,48-22-01,19-059,0.003,0.003,0.005,0.005,0.006,0.159,0.235,0.063,0.063,0.004,0,0,4
25,ﬁÊ—Ì ç«Ì,«—œ»Ì·  -25,ﬂÊ“Â  Å—«ﬁÌ,1393,94,1394,7/28/1938,48-22-01,19-059,0.003,0.003,0.007,0.005,0.004,0.159,0.235,0.063,0.035,0.003,0,0,5
25,ﬁÊ—Ì ç«Ì,«—œ»Ì·  -25,ﬂÊ“Â  Å—«ﬁÌ,1393,94,1394,7/28/1938,48-22-01,19-059,0.003,0.003,0.005,0.021,0.004,0.194,0.235,0.063,0.035,0.003,0,0,6
25,ﬁÊ—Ì ç«Ì,«—œ»Ì·  -25,ﬂÊ“Â  Å—«ﬁÌ,1393,94,1394,7/28/1938,48-22-01,19-059,0.001,0.003,0.005,0.009,0.004,0.204,0.247,0.063,0.026,0.003,0,0,7
25,ﬁÊ—Ì ç«Ì,«—œ»Ì·  -25,ﬂÊ“Â  Å—«ﬁÌ,1393,94,1394,7/28/1938,48-22-01,19-059,0.001,0.003,0.005,0.005,0.004,0.235,0.235,0.063,0.026,0.003,0,0,8
25,ﬁÊ—Ì ç«Ì,«—œ»Ì·  -25,ﬂÊ“Â  Å—«ﬁÌ,1393,94,1394,7/28/1938,48-22-01,19-059,0.001,0.003,0.005,0.005,0.004,0.235,0.247,0.052,0.026,0.003,0,0,9
25,ﬁÊ—Ì ç«Ì,«—œ»Ì·  -25,ﬂÊ“Â  Å—«ﬁÌ,1393,94,1394,7/28/1938,48-22-01,19-059,0.001,0.003,0.005,0.005,0.003,0.235,0.194,0.067,0.026,0.003,0,0,10
25,ﬁÊ—Ì ç«Ì,«—œ»Ì·  -25,ﬂÊ“Â  Å—«ﬁÌ,1393,94,1394,7/28/1938,48-22-01,19-059,0.005,0.003,0.005,0.005,0.004,0.235,1.05,0.063,0.022,0.003,0,0,11
25,ﬁÊ—Ì ç«Ì,«—œ»Ì·  -25,ﬂÊ“Â  Å—«ﬁÌ,1393,94,1394,7/28/1938,48-22-01,19-059,0.008,0.003,0.007,0.005,0.004,0.235,1.07,0.063,0.018,0.003,0,0,12
25,ﬁÊ—Ì ç«Ì,«—œ»Ì·  -25,ﬂÊ“Â  Å—«ﬁÌ,1393,94,1394,7/28/1938,48-22-01,19-059,0.008,0.003,0.005,0.005,0.005,0.282,0.429,0.072,0.018,0.003,0,0,13
25,ﬁÊ—Ì ç«Ì,«—œ»Ì·  -25,ﬂÊ“Â  Å—«ﬁÌ,1393,94,1394,7/28/1938,48-22-01,19-059,0.008,0.005,0.008,0.005,0.005,0.282,0.338,0.056,0.018,0.003,0,0,14
25,ﬁÊ—Ì ç«Ì,«—œ»Ì·  -25,ﬂÊ“Â  Å—«ﬁÌ,1393,94,1394,7/28/1938,48-22-01,19-059,0.008,0.005,0.007,0.005,0.01,0.322,0.225,0.081,0.018,0.003,0,0,15
25,ﬁÊ—Ì ç«Ì,«—œ»Ì·  -25,ﬂÊ“Â  Å—«ﬁÌ,1393,94,1394,7/28/1938,48-22-01,19-059,0.007,0.005,0.005,0.005,0.01,0.322,0.225,0.081,0.018,0.003,0,0,16
25,ﬁÊ—Ì ç«Ì,«—œ»Ì·  -25,ﬂÊ“Â  Å—«ﬁÌ,1393,94,1394,7/28/1938,48-22-01,19-059,0.005,0.005,0.007,0.003,0.01,0.295,0.194,0.049,0.01,0.003,0,0,17
25,ﬁÊ—Ì ç«Ì,«—œ»Ì·  -25,ﬂÊ“Â  Å—«ﬁÌ,1393,94,1394,7/28/1938,48-22-01,19-059,0.003,0.005,0.008,0.003,0.015,0.282,0.168,0.081,0.013,0.003,0,0,18
25,ﬁÊ—Ì ç«Ì,«—œ»Ì·  -25,ﬂÊ“Â  Å—«ﬁÌ,1393,94,1394,7/28/1938,48-22-01,19-059,0.003,0.005,0.008,0.003,0.016,0.282,0.168,0.081,0.018,0.003,0,0,19
25,ﬁÊ—Ì ç«Ì,«—œ»Ì·  -25,ﬂÊ“Â  Å—«ﬁÌ,1393,94,1394,7/28/1938,48-22-01,19-059,0.003,0.005,0.008,0.003,0.024,0.282,0.129,0.091,0.015,0.003,0,0,20
25,ﬁÊ—Ì ç«Ì,«—œ»Ì·  -25,ﬂÊ“Â  Å—«ﬁÌ,1393,94,1394,7/28/1938,48-22-01,19-059,0.003,0.005,0.008,0.003,0.063,0.282,0.109,0.086,0.008,0.003,0,0,21
25,ﬁÊ—Ì ç«Ì,«—œ»Ì·  -25,ﬂÊ“Â  Å—«ﬁÌ,1393,94,1394,7/28/1938,48-22-01,19-059,0.003,0.005,0.008,0.005,0.063,0.308,0.129,0.086,0.003,0.003,0,0,22
